id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
wir_b_1537,1998wir_b_2019,Merseyside,Wirral,Wirral,1998,wir_b_2019,Thurstaston,Wall C.,LD,388,0,1,3,12363,4064,32.87228,9.547244,,,,,,,,
wir_b_1535,1998wir_b_2019,Merseyside,Wirral,Wirral,1998,wir_b_2019,Thurstaston,Hogg P.,GREEN,96,0,1,4,12363,4064,32.87228,2.362205,,,,,,,,
wir_b_1539,1998wir_b_2020,Merseyside,Wirral,Wirral,1998,wir_b_2020,Tranmere,Davies W.,LAB,1328,0,1,1,9380,1637,17.45203,81.12401,,,,,,,,
wir_b_1538,1998wir_b_2020,Merseyside,Wirral,Wirral,1998,wir_b_2020,Tranmere,Blaylock S.,LD,211,0,1,2,9380,1637,17.45203,12.88943,,,,,,,,
wir_b_1540,1998wir_b_2020,Merseyside,Wirral,Wirral,1998,wir_b_2020,Tranmere,Upton A.,GREEN,98,1,1,3,9380,1637,17.45203,5.986561,,,,,,,,
wir_b_1543,1998wir_b_2021,Merseyside,Wirral,Wirral,1998,wir_b_2021,Upton,Lloyd H.,LAB,1790,0,1,1,12375,3339,26.98182,53.60886,,,,,,,,
wir_b_1542,1998wir_b_2021,Merseyside,Wirral,Wirral,1998,wir_b_2021,Upton,Laing J.,CON,1034,0,1,2,12375,3339,26.98182,30.96736,,,,,,,,
wir_b_1544,1998wir_b_2021,Merseyside,Wirral,Wirral,1998,wir_b_2021,Upton,Redfern M.,LD,421,0,1,3,12375,3339,26.98182,12.60857,,,,,,,,
wir_b_1541,1998wir_b_2021,Merseyside,Wirral,Wirral,1998,wir_b_2021,Upton,Hogg J.,GREEN,94,1,1,4,12375,3339,26.98182,2.815214,,,,,,,,
wir_b_1547,1998wir_b_2022,Merseyside,Wirral,Wirral,1998,wir_b_2022,Wallasey,Rennie L.,CON,2165,1,1,1,11655,3835,32.90433,56.45372,,,,,,,,
wir_b_1545,1998wir_b_2022,Merseyside,Wirral,Wirral,1998,wir_b_2022,Wallasey,Carrington P.,LAB,1125,0,1,2,11655,3835,32.90433,29.33507,,,,,,,,
wir_b_1548,1998wir_b_2022,Merseyside,Wirral,Wirral,1998,wir_b_2022,Wallasey,Uriel J.,LD,415,0,1,3,11655,3835,32.90433,10.82138,,,,,,,,
wir_b_1546,1998wir_b_2022,Merseyside,Wirral,Wirral,1998,wir_b_2022,Wallasey,Gillespie F.,GREEN,130,0,1,4,11655,3835,32.90433,3.389831,,,,,,,,
wir_b_1552,1999wir_b_2001,Merseyside,Wirral,Wirral,1999,wir_b_2001,Bebington,Smith P.,LAB,1846,0,1,1,10736,3858,35.93517,47.84863,,,,,,,,
wir_b_1550,1999wir_b_2001,Merseyside,Wirral,Wirral,1999,wir_b_2001,Bebington,Hall J.,CON,1511,1,1,2,10736,3858,35.93517,39.16537,,,,,,,,
wir_b_1549,1999wir_b_2001,Merseyside,Wirral,Wirral,1999,wir_b_2001,Bebington,Dyer N.,LD,402,0,1,3,10736,3858,35.93517,10.41991,,,,,,,,
wir_b_1551,1999wir_b_2001,Merseyside,Wirral,Wirral,1999,wir_b_2001,Bebington,Jones A.,GREEN,99,1,1,4,10736,3858,35.93517,2.566096,,,,,,,,
wir_b_1555,1999wir_b_2002,Merseyside,Wirral,Wirral,1999,wir_b_2002,Bidston,Smith H.,LAB,1049,0,1,1,7967,1287,16.15414,81.50739,,,,,,,,
wir_b_1554,1999wir_b_2002,Merseyside,Wirral,Wirral,1999,wir_b_2002,Bidston,Pike D.,CON,105,1,1,2,7967,1287,16.15414,8.158508,,,,,,,,
wir_b_1556,1999wir_b_2002,Merseyside,Wirral,Wirral,1999,wir_b_2002,Bidston,Tomlinson J.,LD,95,0,1,3,7967,1287,16.15414,7.381507,,,,,,,,
wir_b_1553,1999wir_b_2002,Merseyside,Wirral,Wirral,1999,wir_b_2002,Bidston,Mitchell R.,GREEN,38,0,1,4,7967,1287,16.15414,2.952603,,,,,,,,
wir_b_1558,1999wir_b_2003,Merseyside,Wirral,Wirral,1999,wir_b_2003,Birkenhead,Davies P.,LAB,1298,0,1,1,9887,1752,17.72024,74.08676,,,,,,,,
wir_b_1561,1999wir_b_2003,Merseyside,Wirral,Wirral,1999,wir_b_2003,Birkenhead,Williams M.,LD,166,1,1,2,9887,1752,17.72024,9.474886,,,,,,,,
wir_b_1557,1999wir_b_2003,Merseyside,Wirral,Wirral,1999,wir_b_2003,Birkenhead,Bebell S.,CON,132,1,1,3,9887,1752,17.72024,7.534246,,,,,,,,
wir_b_1560,1999wir_b_2003,Merseyside,Wirral,Wirral,1999,wir_b_2003,Birkenhead,McFadden A.,SLP,94,0,1,4,9887,1752,17.72024,5.365297,,,,,,,,
wir_b_1559,1999wir_b_2003,Merseyside,Wirral,Wirral,1999,wir_b_2003,Birkenhead,Harvey S.,GREEN,62,0,1,5,9887,1752,17.72024,3.538813,,,,,,,,
wir_b_1564,1999wir_b_2004,Merseyside,Wirral,Wirral,1999,wir_b_2004,Bromborough,McClaughlin A.,LAB,1504,1,1,1,10720,2746,25.61567,54.77058,,,,,,,,
wir_b_1565,1999wir_b_2004,Merseyside,Wirral,Wirral,1999,wir_b_2004,Bromborough,Moon R.,LD,578,0,1,2,10720,2746,25.61567,21.0488,,,,,,,,
wir_b_1563,1999wir_b_2004,Merseyside,Wirral,Wirral,1999,wir_b_2004,Bromborough,Mackenzie I.,CON,565,0,1,3,10720,2746,25.61567,20.57538,,,,,,,,
wir_b_1562,1999wir_b_2004,Merseyside,Wirral,Wirral,1999,wir_b_2004,Bromborough,Jones J.,GREEN,99,1,1,4,10720,2746,25.61567,3.605244,,,,,,,,
wir_b_1568,1999wir_b_2005,Merseyside,Wirral,Wirral,1999,wir_b_2005,Clatterbridge,Moon I.,LD,2011,1,1,1,13936,5279,37.88031,38.09434,,,,,,,,
wir_b_1567,1999wir_b_2005,Merseyside,Wirral,Wirral,1999,wir_b_2005,Clatterbridge,Jordan M.,CON,1735,1,1,2,13936,5279,37.88031,32.86607,,,,,,,,
wir_b_1569,1999wir_b_2005,Merseyside,Wirral,Wirral,1999,wir_b_2005,Clatterbridge,Moore A.,LAB,1417,1,1,3,13936,5279,37.88031,26.84221,,,,,,,,
wir_b_1566,1999wir_b_2005,Merseyside,Wirral,Wirral,1999,wir_b_2005,Clatterbridge,Harper M.,GREEN,116,0,1,4,13936,5279,37.88031,2.197386,,,,,,,,
wir_b_1573,1999wir_b_2006,Merseyside,Wirral,Wirral,1999,wir_b_2006,Claughton,Roberts D.,LAB,1406,1,1,1,10725,2598,24.22378,54.11855,,,,,,,,
wir_b_1570,1999wir_b_2006,Merseyside,Wirral,Wirral,1999,wir_b_2006,Claughton,Blaylock S.,LD,527,0,1,2,10725,2598,24.22378,20.28483,,,,,,,,
wir_b_1571,1999wir_b_2006,Merseyside,Wirral,Wirral,1999,wir_b_2006,Claughton,Brassey B.,CON,512,1,1,3,10725,2598,24.22378,19.70747,,,,,,,,
wir_b_1572,1999wir_b_2006,Merseyside,Wirral,Wirral,1999,wir_b_2006,Claughton,Heydon E.,GREEN,153,1,1,4,10725,2598,24.22378,5.889145,,,,,,,,
wir_b_1577,1999wir_b_2007,Merseyside,Wirral,Wirral,1999,wir_b_2007,Eastham,Mitchell G.,LD,2278,0,1,1,11171,3559,31.85928,64.00674,,,,,,,,
wir_b_1574,1999wir_b_2007,Merseyside,Wirral,Wirral,1999,wir_b_2007,Eastham,Blair S.,LAB,796,1,1,2,11171,3559,31.85928,22.36583,,,,,,,,
wir_b_1576,1999wir_b_2007,Merseyside,Wirral,Wirral,1999,wir_b_2007,Eastham,Hutchen S.,CON,422,0,1,3,11171,3559,31.85928,11.85726,,,,,,,,
wir_b_1575,1999wir_b_2007,Merseyside,Wirral,Wirral,1999,wir_b_2007,Eastham,Gibbs B.,GREEN,63,0,1,4,11171,3559,31.85928,1.77016,,,,,,,,
wir_b_1581,1999wir_b_2008,Merseyside,Wirral,Wirral,1999,wir_b_2008,Egerton,Smith W.,LAB,1441,0,1,1,10468,2215,21.15973,65.05643,,,,,,,,
wir_b_1578,1999wir_b_2008,Merseyside,Wirral,Wirral,1999,wir_b_2008,Egerton,Ferguson C.,CON,368,0,1,2,10468,2215,21.15973,16.61399,,,,,,,,
wir_b_1579,1999wir_b_2008,Merseyside,Wirral,Wirral,1999,wir_b_2008,Egerton,Lloyd P.,LD,234,0,1,3,10468,2215,21.15973,10.56433,,,,,,,,
wir_b_1580,1999wir_b_2008,Merseyside,Wirral,Wirral,1999,wir_b_2008,Egerton,Page C.,GREEN,172,1,1,4,10468,2215,21.15973,7.765237,,,,,,,,
wir_b_1584,1999wir_b_2009,Merseyside,Wirral,Wirral,1999,wir_b_2009,Heswall,Johnson P.,CON,2894,0,1,1,13325,4260,31.96998,67.93427,,,,,,,,
wir_b_1582,1999wir_b_2009,Merseyside,Wirral,Wirral,1999,wir_b_2009,Heswall,Allen M.,LAB,740,1,1,2,13325,4260,31.96998,17.37089,,,,,,,,
wir_b_1585,1999wir_b_2009,Merseyside,Wirral,Wirral,1999,wir_b_2009,Heswall,Norton J.,LD,508,1,1,3,13325,4260,31.96998,11.92488,,,,,,,,
wir_b_1583,1999wir_b_2009,Merseyside,Wirral,Wirral,1999,wir_b_2009,Heswall,Bowler G.,GREEN,118,1,1,4,13325,4260,31.96998,2.769953,,,,,,,,
wir_b_1587,1999wir_b_2010,Merseyside,Wirral,Wirral,1999,wir_b_2010,Hoylake,Hale J.,CON,2820,0,1,1,12447,4197,33.71897,67.19085,,,,,,,,
wir_b_1589,1999wir_b_2010,Merseyside,Wirral,Wirral,1999,wir_b_2010,Hoylake,Woods D.,LAB,782,0,1,2,12447,4197,33.71897,18.63236,,,,,,,,
wir_b_1588,1999wir_b_2010,Merseyside,Wirral,Wirral,1999,wir_b_2010,Hoylake,Richards A.,LD,446,0,1,3,12447,4197,33.71897,10.62664,,,,,,,,
wir_b_1586,1999wir_b_2010,Merseyside,Wirral,Wirral,1999,wir_b_2010,Hoylake,Burton A.,GREEN,149,0,1,4,12447,4197,33.71897,3.550155,,,,,,,,
wir_b_1590,1999wir_b_2011,Merseyside,Wirral,Wirral,1999,wir_b_2011,Leasowe,Prout E.,LAB,1330,0,1,1,9187,1862,20.26777,71.42857,,,,,,,,
wir_b_1591,1999wir_b_2011,Merseyside,Wirral,Wirral,1999,wir_b_2011,Leasowe,Tooke J.,CON,293,1,1,2,9187,1862,20.26777,15.73577,,,,,,,,
wir_b_1592,1999wir_b_2011,Merseyside,Wirral,Wirral,1999,wir_b_2011,Leasowe,Wright M.,LD,239,0,1,3,9187,1862,20.26777,12.83566,,,,,,,,
wir_b_1593,1999wir_b_2012,Merseyside,Wirral,Wirral,1999,wir_b_2012,Liscard,Crocker J.,LAB,1343,0,1,1,11010,2396,21.76204,56.05175,,,,,,,,
wir_b_1594,1999wir_b_2012,Merseyside,Wirral,Wirral,1999,wir_b_2012,Liscard,Jones P.,CON,666,1,1,2,11010,2396,21.76204,27.79633,,,,,,,,
wir_b_1595,1999wir_b_2012,Merseyside,Wirral,Wirral,1999,wir_b_2012,Liscard,Robinson J.,LD,387,0,1,3,11010,2396,21.76204,16.15192,,,,,,,,
wir_b_1596,1999wir_b_2013,Merseyside,Wirral,Wirral,1999,wir_b_2013,Moreton,Green M.,LAB,1266,1,1,1,9737,2727,28.00657,46.42464,,,,,,,,
wir_b_1597,1999wir_b_2013,Merseyside,Wirral,Wirral,1999,wir_b_2013,Moreton,Mountney S.,CON,1222,0,1,2,9737,2727,28.00657,44.81115,,,,,,,,
wir_b_1598,1999wir_b_2013,Merseyside,Wirral,Wirral,1999,wir_b_2013,Moreton,Uriel S.,LD,239,1,1,3,9737,2727,28.00657,8.76421,,,,,,,,
wir_b_1601,1999wir_b_2014,Merseyside,Wirral,Wirral,1999,wir_b_2014,New Brighton,Irving T.,LAB,1348,1,1,1,11468,3017,26.30799,44.68015,,,,,,,,
wir_b_1602,1999wir_b_2014,Merseyside,Wirral,Wirral,1999,wir_b_2014,New Brighton,Pritchard A.,CON,1286,0,1,2,11468,3017,26.30799,42.62513,,,,,,,,
wir_b_1600,1999wir_b_2014,Merseyside,Wirral,Wirral,1999,wir_b_2014,New Brighton,Codling J.,LD,281,0,1,3,11468,3017,26.30799,9.313888,,,,,,,,
wir_b_1599,1999wir_b_2014,Merseyside,Wirral,Wirral,1999,wir_b_2014,New Brighton,Bowler G.,GREEN,102,0,1,4,11468,3017,26.30799,3.380842,,,,,,,,
wir_b_1606,1999wir_b_2015,Merseyside,Wirral,Wirral,1999,wir_b_2015,Oxton,Williams M.,LD,2103,1,1,1,11365,3187,28.04223,65.98682,,,,,,,,
wir_b_1605,1999wir_b_2015,Merseyside,Wirral,Wirral,1999,wir_b_2015,Oxton,Salter J.,LAB,606,0,1,2,11365,3187,28.04223,19.01475,,,,,,,,
wir_b_1604,1999wir_b_2015,Merseyside,Wirral,Wirral,1999,wir_b_2015,Oxton,Moore L.,CON,380,0,1,3,11365,3187,28.04223,11.92344,,,,,,,,
wir_b_1603,1999wir_b_2015,Merseyside,Wirral,Wirral,1999,wir_b_2015,Oxton,Mitchell P.,GREEN,98,1,1,4,11365,3187,28.04223,3.074992,,,,,,,,
wir_b_1608,1999wir_b_2016,Merseyside,Wirral,Wirral,1999,wir_b_2016,Prenton,Holbrook S.,LD,2071,0,1,1,11460,3817,33.30716,54.25727,,,,,,,,
wir_b_1609,1999wir_b_2016,Merseyside,Wirral,Wirral,1999,wir_b_2016,Prenton,Riley C.,LAB,918,1,1,2,11460,3817,33.30716,24.0503,,,,,,,,
wir_b_1607,1999wir_b_2016,Merseyside,Wirral,Wirral,1999,wir_b_2016,Prenton,Elderton D.,CON,752,0,1,3,11460,3817,33.30716,19.70134,,,,,,,,
wir_b_1610,1999wir_b_2016,Merseyside,Wirral,Wirral,1999,wir_b_2016,Prenton,Wilson J.,GREEN,76,0,1,4,11460,3817,33.30716,1.991092,,,,,,,,
wir_b_1614,1999wir_b_2017,Merseyside,Wirral,Wirral,1999,wir_b_2017,Royden,Watt G.,CON,1887,0,1,1,12694,4640,36.5527,40.6681,,,,,,,,
wir_b_1613,1999wir_b_2017,Merseyside,Wirral,Wirral,1999,wir_b_2017,Royden,Reisdorf P.,LD,1867,0,1,2,12694,4640,36.5527,40.23707,,,,,,,,
wir_b_1612,1999wir_b_2017,Merseyside,Wirral,Wirral,1999,wir_b_2017,Royden,O'Neil G.,LAB,798,0,1,3,12694,4640,36.5527,17.19828,,,,,,,,
wir_b_1611,1999wir_b_2017,Merseyside,Wirral,Wirral,1999,wir_b_2017,Royden,Burton B.,GREEN,88,1,1,4,12694,4640,36.5527,1.896552,,,,,,,,
wir_b_1616,1999wir_b_2018,Merseyside,Wirral,Wirral,1999,wir_b_2018,Seacombe,Jones A.,LAB,1349,0,1,1,10745,2121,19.73941,63.60207,,,,,,,,
wir_b_1617,1999wir_b_2018,Merseyside,Wirral,Wirral,1999,wir_b_2018,Seacombe,Robinson K.,LD,552,1,1,2,10745,2121,19.73941,26.02546,,,,,,,,
wir_b_1615,1999wir_b_2018,Merseyside,Wirral,Wirral,1999,wir_b_2018,Seacombe,Hobson K.,CON,220,1,1,3,10745,2121,19.73941,10.37247,,,,,,,,
wir_b_1618,1999wir_b_2019,Merseyside,Wirral,Wirral,1999,wir_b_2019,Thurstaston,Green J.,CON,2333,0,1,1,12455,3974,31.90686,58.70659,,,,,,,,
wir_b_1620,1999wir_b_2019,Merseyside,Wirral,Wirral,1999,wir_b_2019,Thurstaston,Terry A.,LAB,1129,1,1,2,12455,3974,31.90686,28.40966,,,,,,,,
wir_b_1621,1999wir_b_2019,Merseyside,Wirral,Wirral,1999,wir_b_2019,Thurstaston,Wall C.,LD,404,0,1,3,12455,3974,31.90686,10.16608,,,,,,,,
wir_b_1619,1999wir_b_2019,Merseyside,Wirral,Wirral,1999,wir_b_2019,Thurstaston,Hogg P.,GREEN,108,0,1,4,12455,3974,31.90686,2.717665,,,,,,,,
wir_b_1622,1999wir_b_2020,Merseyside,Wirral,Wirral,1999,wir_b_2020,Tranmere,Meaden C.,LAB,1150,1,1,1,9068,1520,16.76224,75.6579,,,,,,,,
wir_b_1624,1999wir_b_2020,Merseyside,Wirral,Wirral,1999,wir_b_2020,Tranmere,Teggin C.,LD,153,0,1,2,9068,1520,16.76224,10.06579,,,,,,,,
wir_b_1623,1999wir_b_2020,Merseyside,Wirral,Wirral,1999,wir_b_2020,Tranmere,Sannie Y.,CON,126,1,1,3,9068,1520,16.76224,8.289474,,,,,,,,
wir_b_1625,1999wir_b_2020,Merseyside,Wirral,Wirral,1999,wir_b_2020,Tranmere,Upton A.,GREEN,91,1,1,4,9068,1520,16.76224,5.986842,,,,,,,,
wir_b_1626,1999wir_b_2021,Merseyside,Wirral,Wirral,1999,wir_b_2021,Upton,Corcoran P.,LAB,1710,0,1,1,12310,3100,25.18278,55.16129,,,,,,,,
wir_b_1628,1999wir_b_2021,Merseyside,Wirral,Wirral,1999,wir_b_2021,Upton,Milligan D.,CON,904,0,1,2,12310,3100,25.18278,29.16129,,,,,,,,
wir_b_1629,1999wir_b_2021,Merseyside,Wirral,Wirral,1999,wir_b_2021,Upton,Redfern M.,LD,392,0,1,3,12310,3100,25.18278,12.64516,,,,,,,,
wir_b_1627,1999wir_b_2021,Merseyside,Wirral,Wirral,1999,wir_b_2021,Upton,Hogg J.,GREEN,94,1,1,4,12310,3100,25.18278,3.032258,,,,,,,,
wir_b_1632,1999wir_b_2022,Merseyside,Wirral,Wirral,1999,wir_b_2022,Wallasey,Lewis I.,CON,2542,0,1,1,11813,3928,33.2515,64.71487,,,,,,,,
wir_b_1631,1999wir_b_2022,Merseyside,Wirral,Wirral,1999,wir_b_2022,Wallasey,Keenan M.,LAB,916,0,1,2,11813,3928,33.2515,23.31976,,,,,,,,
wir_b_1633,1999wir_b_2022,Merseyside,Wirral,Wirral,1999,wir_b_2022,Wallasey,Uriel J.,LD,362,0,1,3,11813,3928,33.2515,9.215886,,,,,,,,
wir_b_1630,1999wir_b_2022,Merseyside,Wirral,Wirral,1999,wir_b_2022,Wallasey,Gillespie F.,GREEN,108,0,1,4,11813,3928,33.2515,2.749491,,,,,,,,
wir_b_1635,2000wir_b_2001,Merseyside,Wirral,Wirral,2000,wir_b_2001,Bebington,Hall J.,CON,1712,1,1,1,10923,3744,34.2763,45.72649,,,,,,,,
wir_b_1637,2000wir_b_2001,Merseyside,Wirral,Wirral,2000,wir_b_2001,Bebington,Williams K.,LAB,1550,0,1,2,10923,3744,34.2763,41.39957,,,,,,,,
wir_b_1634,2000wir_b_2001,Merseyside,Wirral,Wirral,2000,wir_b_2001,Bebington,Dyer N.,LD,374,0,1,3,10923,3744,34.2763,9.989316,,,,,,,,
wir_b_1636,2000wir_b_2001,Merseyside,Wirral,Wirral,2000,wir_b_2001,Bebington,Jones A.,GREEN,108,1,1,4,10923,3744,34.2763,2.884615,,,,,,,,
wir_b_1638,2000wir_b_2002,Merseyside,Wirral,Wirral,2000,wir_b_2002,Bidston,Crabtree J.,LAB,788,0,1,1,7790,1075,13.79974,73.30232,,,,,,,,
wir_b_1640,2000wir_b_2002,Merseyside,Wirral,Wirral,2000,wir_b_2002,Bidston,Sanne Y.,CON,142,1,1,2,7790,1075,13.79974,13.2093,,,,,,,,
wir_b_1641,2000wir_b_2002,Merseyside,Wirral,Wirral,2000,wir_b_2002,Bidston,Tomlinson J.,LD,113,0,1,3,7790,1075,13.79974,10.51163,,,,,,,,
wir_b_1639,2000wir_b_2002,Merseyside,Wirral,Wirral,2000,wir_b_2002,Bidston,Holstein P.,GREEN,32,1,1,4,7790,1075,13.79974,2.976744,,,,,,,,
wir_b_1644,2000wir_b_2003,Merseyside,Wirral,Wirral,2000,wir_b_2003,Birkenhead,Stapleton J.,LAB,1107,1,1,1,10099,1553,15.37776,71.28139,,,,,,,,
wir_b_1643,2000wir_b_2003,Merseyside,Wirral,Wirral,2000,wir_b_2003,Birkenhead,Poole B.,CON,184,1,1,2,10099,1553,15.37776,11.84804,,,,,,,,
wir_b_1645,2000wir_b_2003,Merseyside,Wirral,Wirral,2000,wir_b_2003,Birkenhead,Williams M.,LD,171,1,1,3,10099,1553,15.37776,11.01095,,,,,,,,
wir_b_1642,2000wir_b_2003,Merseyside,Wirral,Wirral,2000,wir_b_2003,Birkenhead,Harvey S.,GREEN,91,0,1,4,10099,1553,15.37776,5.859626,,,,,,,,
wir_b_1649,2000wir_b_2004,Merseyside,Wirral,Wirral,2000,wir_b_2004,Bromborough,Moon R.,LD,1390,0,1,1,10852,3023,27.85662,45.98081,,,,,,,,
wir_b_1646,2000wir_b_2004,Merseyside,Wirral,Wirral,2000,wir_b_2004,Bromborough,Buckingham R.,LAB,1080,0,1,2,10852,3023,27.85662,35.7261,,,,,,,,
wir_b_1648,2000wir_b_2004,Merseyside,Wirral,Wirral,2000,wir_b_2004,Bromborough,MacKenzie I.,CON,475,0,1,3,10852,3023,27.85662,15.71287,,,,,,,,
wir_b_1647,2000wir_b_2004,Merseyside,Wirral,Wirral,2000,wir_b_2004,Bromborough,Farmer P.,GREEN,78,1,1,4,10852,3023,27.85662,2.580218,,,,,,,,
wir_b_1652,2000wir_b_2005,Merseyside,Wirral,Wirral,2000,wir_b_2005,Clatterbridge,Moore M.,CON,2126,0,1,1,14044,5086,36.21475,41.80102,,,,,,,,
wir_b_1653,2000wir_b_2005,Merseyside,Wirral,Wirral,2000,wir_b_2005,Clatterbridge,Taylor I.,LD,1880,0,1,2,14044,5086,36.21475,36.96421,,,,,,,,
wir_b_1651,2000wir_b_2005,Merseyside,Wirral,Wirral,2000,wir_b_2005,Clatterbridge,Moore A.,LAB,974,1,1,3,14044,5086,36.21475,19.15061,,,,,,,,
wir_b_1650,2000wir_b_2005,Merseyside,Wirral,Wirral,2000,wir_b_2005,Clatterbridge,Harper M.,GREEN,106,0,1,4,14044,5086,36.21475,2.084152,,,,,,,,
wir_b_1655,2000wir_b_2006,Merseyside,Wirral,Wirral,2000,wir_b_2006,Claughton,Davies G.,LAB,1324,0,1,1,11050,2456,22.22624,53.90879,,,,,,,,
wir_b_1657,2000wir_b_2006,Merseyside,Wirral,Wirral,2000,wir_b_2006,Claughton,Jones P.,CON,627,1,1,2,11050,2456,22.22624,25.52932,,,,,,,,
wir_b_1654,2000wir_b_2006,Merseyside,Wirral,Wirral,2000,wir_b_2006,Claughton,Blaylock S.,LD,406,0,1,3,11050,2456,22.22624,16.53094,,,,,,,,
wir_b_1656,2000wir_b_2006,Merseyside,Wirral,Wirral,2000,wir_b_2006,Claughton,Heydon E.,GREEN,99,1,1,4,11050,2456,22.22624,4.030945,,,,,,,,
wir_b_1659,2000wir_b_2007,Merseyside,Wirral,Wirral,2000,wir_b_2007,Eastham,Gilchrist P.,LD,2469,0,1,1,11264,3634,32.26207,67.94167,,,,,,,,
wir_b_1660,2000wir_b_2007,Merseyside,Wirral,Wirral,2000,wir_b_2007,Eastham,Green B.,CON,582,1,1,2,11264,3634,32.26207,16.01541,,,,,,,,
wir_b_1661,2000wir_b_2007,Merseyside,Wirral,Wirral,2000,wir_b_2007,Eastham,Kirwan C.,LAB,542,0,1,3,11264,3634,32.26207,14.91469,,,,,,,,
wir_b_1658,2000wir_b_2007,Merseyside,Wirral,Wirral,2000,wir_b_2007,Eastham,Gibbs B.,GREEN,41,0,1,4,11264,3634,32.26207,1.128233,,,,,,,,
wir_b_1662,2000wir_b_2008,Merseyside,Wirral,Wirral,2000,wir_b_2008,Egerton,Dow A.,LAB,1063,0,1,1,10643,1932,18.15278,55.0207,,,,,,,,
wir_b_1663,2000wir_b_2008,Merseyside,Wirral,Wirral,2000,wir_b_2008,Egerton,Ferguson C.,CON,455,0,1,2,10643,1932,18.15278,23.55072,,,,,,,,
wir_b_1664,2000wir_b_2008,Merseyside,Wirral,Wirral,2000,wir_b_2008,Egerton,Lloyd P.,LD,283,0,1,3,10643,1932,18.15278,14.64803,,,,,,,,
wir_b_1665,2000wir_b_2008,Merseyside,Wirral,Wirral,2000,wir_b_2008,Egerton,Page C.,GREEN,131,1,1,4,10643,1932,18.15278,6.780538,,,,,,,,
wir_b_1669,2000wir_b_2009,Merseyside,Wirral,Wirral,2000,wir_b_2009,Heswall,Rowlands S.,CON,2985,0,1,1,13478,4156,30.83544,71.82387,,,,,,,,
wir_b_1667,2000wir_b_2009,Merseyside,Wirral,Wirral,2000,wir_b_2009,Heswall,McCabe A.,LAB,576,0,1,2,13478,4156,30.83544,13.85948,,,,,,,,
wir_b_1668,2000wir_b_2009,Merseyside,Wirral,Wirral,2000,wir_b_2009,Heswall,Norton E.,LD,467,0,1,3,13478,4156,30.83544,11.23677,,,,,,,,
wir_b_1666,2000wir_b_2009,Merseyside,Wirral,Wirral,2000,wir_b_2009,Heswall,Bowler G.,GREEN,128,1,1,4,13478,4156,30.83544,3.079885,,,,,,,,
wir_b_1671,2000wir_b_2010,Merseyside,Wirral,Wirral,2000,wir_b_2010,Hoylake,Jones H.,CON,2680,1,1,1,12605,3919,31.09084,68.38479,,,,,,,,
wir_b_1672,2000wir_b_2010,Merseyside,Wirral,Wirral,2000,wir_b_2010,Hoylake,Milne A.,LAB,570,0,1,2,12605,3919,31.09084,14.54453,,,,,,,,
wir_b_1673,2000wir_b_2010,Merseyside,Wirral,Wirral,2000,wir_b_2010,Hoylake,Richards A.,LD,470,0,1,3,12605,3919,31.09084,11.99286,,,,,,,,
wir_b_1670,2000wir_b_2010,Merseyside,Wirral,Wirral,2000,wir_b_2010,Hoylake,Burton A.,GREEN,199,0,1,4,12605,3919,31.09084,5.077826,,,,,,,,
wir_b_1674,2000wir_b_2011,Merseyside,Wirral,Wirral,2000,wir_b_2011,Leasowe,Abbey R.,LAB,936,0,1,1,9390,1653,17.60383,56.62432,,,,,,,,
wir_b_1676,2000wir_b_2011,Merseyside,Wirral,Wirral,2000,wir_b_2011,Leasowe,Mountney S.,CON,436,0,1,2,9390,1653,17.60383,26.37629,,,,,,,,
wir_b_1675,2000wir_b_2011,Merseyside,Wirral,Wirral,2000,wir_b_2011,Leasowe,Hayden R.,LD,281,0,1,3,9390,1653,17.60383,16.9994,,,,,,,,
wir_b_1680,2000wir_b_2012,Merseyside,Wirral,Wirral,2000,wir_b_2012,Liscard,Robinson A.,CON,1185,0,1,1,11135,2588,23.24203,45.78825,,,,,,,,
wir_b_1679,2000wir_b_2012,Merseyside,Wirral,Wirral,2000,wir_b_2012,Liscard,Knowles D.,LAB,1005,0,1,2,11135,2588,23.24203,38.83308,,,,,,,,
wir_b_1678,2000wir_b_2012,Merseyside,Wirral,Wirral,2000,wir_b_2012,Liscard,Ellett R.,LD,297,0,1,3,11135,2588,23.24203,11.47604,,,,,,,,
wir_b_1677,2000wir_b_2012,Merseyside,Wirral,Wirral,2000,wir_b_2012,Liscard,Adams M.,GREEN,101,0,1,4,11135,2588,23.24203,3.902627,,,,,,,,
wir_b_1681,2000wir_b_2013,Merseyside,Wirral,Wirral,2000,wir_b_2013,Moreton,Blakeley C.,CON,1613,0,1,1,9947,2887,29.02383,55.87115,,,,,,,,
wir_b_1682,2000wir_b_2013,Merseyside,Wirral,Wirral,2000,wir_b_2013,Moreton,McLachlan A.,LAB,1023,1,1,2,9947,2887,29.02383,35.43471,,,,,,,,
wir_b_1683,2000wir_b_2013,Merseyside,Wirral,Wirral,2000,wir_b_2013,Moreton,Uriel S.,LD,251,1,1,3,9947,2887,29.02383,8.694146,,,,,,,,
