id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
sth_a_155,1955stha2005,St Helens,St Helens,St Helens,1955,stha2005,North Eccleston,Jones J.,Lab,1810,0,1,2,7270,3642,50.09629,49.69797,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-385",
sth_a_157,1955stha2006,St Helens,St Helens,St Helens,1955,stha2006,North Windle,Williams A.,Con,0,0,1,1,7767,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-386",
sth_a_158,1955stha2007,St Helens,St Helens,St Helens,1955,stha2007,Parr,Lowe P.,Lab,0,0,1,1,10487,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-387",
sth_a_159,1955stha2008,St Helens,St Helens,St Helens,1955,stha2008,South Eccleston,Follin M.,Lab,1559,0,1,1,8419,2944,34.96852,52.95516,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-388",
sth_a_160,1955stha2008,St Helens,St Helens,St Helens,1955,stha2008,South Eccleston,Fogg W.,Lib,1385,0,1,2,8419,2944,34.96852,47.04484,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-389",
sth_a_162,1955stha2009,St Helens,St Helens,St Helens,1955,stha2009,South Windle,McDonell J.,Lab,1504,0,1,1,6303,2681,42.5353,56.09847,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-390",
sth_a_161,1955stha2009,St Helens,St Helens,St Helens,1955,stha2009,South Windle,Giliker P.,Con,1177,0,1,2,6303,2681,42.5353,43.90153,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-391",
sth_a_163,1955stha2010,St Helens,St Helens,St Helens,1955,stha2010,West Sutton,Donald J.,Lab,0,1,1,1,7747,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-392",
sth_a_164,1956stha2001,St Helens,St Helens,St Helens,1956,stha2001,Central,Forshaw T.,Lab,0,0,1,1,5706,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-393",
sth_a_165,1956stha2002,St Helens,St Helens,St Helens,1956,stha2002,East Sutton,Griffiths P.,Lab,0,0,1,1,10350,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-394",
