id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
boo_029,1945boot1005,Bootle,Bootle,Sefton,1945,boot1005,Orrell,Brown D.,Con,2338,0,2,1,9542,8155,42.73213,57.33905,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-29",
boo_030,1945boot1005,Bootle,Bootle,Sefton,1945,boot1005,Orrell,Baird H.,Lab,1848,0,2,4,9542,8155,42.73213,45.32189,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-30",
boo_031,1945boot1005,Bootle,Bootle,Sefton,1945,boot1005,Orrell,Summers H.,Lab,1851,0,2,3,9542,8155,42.73213,45.39546,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-31",
boo_032,1945boot1006,Bootle,Bootle,Sefton,1945,boot1006,Stanley,Hardacre W.,Con,1526,0,2,1,6982,5709,40.8837,53.45945,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-32",
boo_033,1945boot1006,Bootle,Bootle,Sefton,1945,boot1006,Stanley,Langton J.,Con,1522,0,2,2,6982,5709,40.8837,53.31932,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-33",
boo_034,1945boot1006,Bootle,Bootle,Sefton,1945,boot1006,Stanley,Morley J.,Lab,1346,0,2,3,6982,5709,40.8837,47.15362,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-34",
boo_035,1945boot1006,Bootle,Bootle,Sefton,1945,boot1006,Stanley,Jones E.,Lab,1315,1,2,4,6982,5709,40.8837,46.06761,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-35",
boo_036,1946boot1001,Bootle,Bootle,Sefton,1946,boot1001,Derby,Black D.,Con,2141,0,2,1,9197,7609,41.36675,56.27546,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-36",
boo_037,1946boot1001,Bootle,Bootle,Sefton,1946,boot1001,Derby,Pearson A.,Lab,1629,1,2,4,9197,7609,41.36675,42.81771,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-37",
boo_038,1946boot1001,Bootle,Bootle,Sefton,1946,boot1001,Derby,Edwards E.,Lab,1719,0,2,3,9197,7609,41.36675,45.18333,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-38",
boo_039,1946boot1001,Bootle,Bootle,Sefton,1946,boot1001,Derby,Hughes A.,Con,2120,0,2,2,9197,7609,41.36675,55.72348,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-39",
boo_040,1946boot1002,Bootle,Bootle,Sefton,1946,boot1002,Knowlsey,Cain T.,Lab,1321,0,2,1,5017,3538,35.26012,74.67496,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-40",
boo_041,1946boot1002,Bootle,Bootle,Sefton,1946,boot1002,Knowlsey,Hevey J.,Lab,1233,0,2,2,5017,3538,35.26012,69.70039,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-41",
boo_042,1946boot1002,Bootle,Bootle,Sefton,1946,boot1002,Knowlsey,Williams H.,Con,453,0,2,3,5017,3538,35.26012,25.60769,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-42",
boo_043,1946boot1002,Bootle,Bootle,Sefton,1946,boot1002,Knowlsey,Jardine D.,Con,423,0,2,4,5017,3538,35.26012,23.91181,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-43",
boo_044,1946boot1002,Bootle,Bootle,Sefton,1946,boot1002,Knowlsey,Lloyd W.,Ind,108,0,2,5,5017,3538,35.26012,6.105144,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-44",
